,ID,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,species
54fdad708636fbc98c6bfb286be1bbf87837a243,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
550201b3b368b1ea9758d22f3ac9b8d90916e1ae,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
550a69f49826e23ce8be8e3fb3dcbc38425df1e1,Cyclopidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,,
5519e13c8f05c82a7612c4e7b1c363867dee69e2,Metazoa,Eukaryota,Metazoa,,,,,,
551df133c64e18ccfe59ea27b1a01622ec7f7142,Anopheles strodei,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles strodei
553005eba329b6946a6b336732ce6c7159c9317a,Metazoa,Eukaryota,Metazoa,,,,,,
55435bd7f8a59eef1f1151abd144f81f8cd24d7b,Metazoa,,Metazoa,,,,,,
554625624650b9b8347d26eb2cc12261e9a78959,Metazoa,Eukaryota,Metazoa,,,,,,
555382520684fb283b09bbd91b601e242b3ad0f4,Metazoa,Eukaryota,Metazoa,,,,,,
555794a438367981b9e9085a31775b8551d71946,Demospongiae,Eukaryota,Metazoa,Porifera,Demospongiae,,,,
5565ba1b62943d7f8dc89f7d08b36ef2a4e92be4,Florideophyceae,Eukaryota,Metazoa,Platyhelminthes,Florideophyceae,,,,
556822eb7134e495292d090da92d7fbcfb6f02de,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
55747d05bc8f0603f880d058272e26fd3cbc4cd3,Metazoa,Eukaryota,Metazoa,,,,,,
558264514ab59a663b4b07a10942f8e45d5be7ff,Metazoa,Eukaryota,Metazoa,,,,,,
558fb55662603966b5435e5c95c35bc9498be915,Metazoa,Eukaryota,Metazoa,,,,,,
5591f86c525288c02d310d23bef3eb40ecd7fa80,Metazoa,Eukaryota,Metazoa,,,,,,
55a71efd4a5db6496759295e3e144e06cb28fec3,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
55a7a3478f848979b211388bd14e675a82aca25f,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
55c1a93931451847b3705662ed61d78356c9b26d,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
55c4f9a4a06efdb70eaf0221118bfd1d50535d24,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
55d5b26cf6c0339a4c84772bb8591e63dee8f852,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
55db6f7e33038daa1a58604c8640335fb1d31476,Polychaeta,Eukaryota,Metazoa,Annelida,Polychaeta,,,,
55e874b25a22070d5499e69d85c669fa05c8f872,Metazoa,Eukaryota,Metazoa,,,,,,
55f84b0069f16b8803bc2f54a1a87ec1ddaf183e,Annelida,Eukaryota,Metazoa,Annelida,,,,,
5600e3a76120b41c6d40e4b79b7feb5da27e8632,Cephalothricidae,Eukaryota,Metazoa,Nemertea,Palaeonemertea,,Cephalothricidae,,
56081ad9c55b7a1e63133eea4b05d26ffe3b04b8,Metazoa,Eukaryota,Metazoa,,,,,,
56097d123e9feaa72e6d3cd17848b17ff32ee5bb,Porifera,Eukaryota,Metazoa,Porifera,,,,,
560a82d961e6a70c0385c3b525089be872bc79f0,Metazoa,Eukaryota,Metazoa,,,,,,
560dc6c6baf622c7d55fd935c11b8df195684bb3,Mollusca,Eukaryota,Metazoa,Mollusca,,,,,
561194b0afe09d7b61a5e70f7e081e864cb5fa92,Metazoa,Eukaryota,Metazoa,,,,,,
56163ff0d7c60988820d22ba79cfe890d3bd2ca6,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
561a0a6d565e176f3215be1a20e84479f0cf690a,Calopterygidae,Eukaryota,Metazoa,Arthropoda,Insecta,Odonata,Calopterygidae,,
561b212a3e139f140faadfc4f0fe6a45496485f7,Metazoa,Eukaryota,Metazoa,,,,,,
561d9c240fac5ce4ba1ab01e32fe8d77bd3d41e8,Pediciidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Pediciidae,,
561f7c0ebf7bdf7a276696ef3fd1e32463176d08,Metazoa,,Metazoa,,,,,,
5625c88075877ea52aa42f99bc0fb79647fcc0ca,Haliclona oculata,Eukaryota,Metazoa,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,Haliclona oculata
56358e4687bbb8e60bb6bf579228fc368d1b09ad,Araneae,Eukaryota,Metazoa,,,Araneae,,,
563a2b42d2c554eff88cac44322d18f692b58fb4,Metazoa,Eukaryota,Metazoa,,,,,,
56514a4dc6b162b5e2f9f6716e4bf6c186a897c3,Metazoa,Eukaryota,Metazoa,,,,,,
565b651f0c85dcf74dcaef26491786b84fafc1c0,Metazoa,Eukaryota,Metazoa,,,,,,
56605aa549198b5a5dbe8951c669173fbb350fae,Raspailiidae,Eukaryota,Metazoa,Porifera,Demospongiae,Axinellida,Raspailiidae,,
5665e759ddf47ccd634338b1d0beecd050a7e100,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
566b09106579a258e32ff6f7b95c0be9173ece40,Metazoa,Eukaryota,Metazoa,,,,,,
566e438ee78f93678948158f5b911f7b5d894be9,Metazoa,,Metazoa,,,,,,
5673674d84ec08364864d7d04e502bdf241ca4c8,Dytiscidae,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Dytiscidae,,
56757311eaefc734b426e64fd5ba261a73a8c18e,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
568106d5b31001c4d6ef0ada0e57afd2831ac8db,Metazoa,Eukaryota,Metazoa,,,,,,
5683da76e79d05ef51a86f9e3364a5d9962aef9a,Mollusca,Eukaryota,Metazoa,Mollusca,,,,,
56953645d28c7e3a91f6dede6f0b2d624ba3df4b,Clionaidae,Eukaryota,Metazoa,Porifera,Demospongiae,Clionaida,Clionaidae,,
56aabbc091605f88a8274852eacd1e17405a0856,Stolidobranchia,Eukaryota,Metazoa,Chordata,Ascidiacea,Stolidobranchia,,,
56b217194b47fb2f443a062592feeafe87011d94,Metazoa,Eukaryota,Metazoa,,,,,,
56bee7ad58e3e616b8758c89f3f051cc3663e93b,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
56caebfa344fbeaf9e76100237802e0aa361f21c,Metazoa,,Metazoa,,,,,,
56cde84050677c1f2d0f4b2984438830928bb073,Metazoa,,Metazoa,,,,,,
56ce7e1d09c2614685c577cb3a29fe315293243d,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
56d37c22758391b3e3ab8414cb344490dfb6eec5,Prayidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Siphonophorae,Prayidae,,
56d567de1ce4c08ef7553ca880c65364c86f337a,Cicadellidae,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Cicadellidae,,
56d6b8a6a2de79f3a80e7b346945faf0e0146b7a,Metazoa,Eukaryota,Metazoa,,,,,,
56dab4a820ad51b24474e27c1cf859e06d4ca7b1,Annelida,Eukaryota,Metazoa,Annelida,,,,,
56e36be05df9a800bc5955ee50e1adf0971c5b64,Hexanauplia,Eukaryota,Metazoa,Arthropoda,Hexanauplia,,,,
56f865e31fbfb73cb317410b54d4f3fce37d3b0b,Metazoa,Eukaryota,Metazoa,,,,,,
56f877846f5cb3f89bda925c44c10484b2454642,Metazoa,Eukaryota,Metazoa,,,,,,
56fbbce5482fd1cffd77cf16fa8417de6c954ef7,Metazoa,Eukaryota,Metazoa,,,,,,
56fc02299d88ecdecac98027b474c24c657e24c7,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
57014b48431e945b9e73431ff084064632d24837,Chrysomelidae,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,
571eb7a56ba943ac167028dc7025319ee4c26310,Metazoa,,Metazoa,,,,,,
571f2f7546df038fccbd5e50271095589e297097,Porifera,Eukaryota,Metazoa,Porifera,,,,,
572152a8f826b601bf01c029a23c515c8f3392bd,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
572232a85a98f8c3de46855620d79f8284285e9e,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
5724e74a5d050d1c455b7f0977f63c947617f156,Proctophyllodidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Sarcoptiformes,Proctophyllodidae,,
572eb882360a4754dbcd7c546f7e522a3a5c1fa2,Mycetophilidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Mycetophilidae,,
573143d1fd0630f06cf3da2d25828bef926b72aa,Muselliferidae,Eukaryota,Metazoa,Gastrotricha,,Chaetonotida,Muselliferidae,,
5736944f75e14a69c8e8d84906d399c0a6ab3666,Metazoa,Eukaryota,Metazoa,,,,,,
5737c94cf37547b8af798c6beca28b66aeebfbed,Annelida,Eukaryota,Metazoa,Annelida,,,,,
5742d0b389d6b3be5b1eb579d06289db58d2abd8,Metazoa,Eukaryota,Metazoa,,,,,,
574379954e61ebe54989dfee5180a7128fa004ed,Metazoa,Eukaryota,Metazoa,,,,,,
57452c3db2ac8d85a513f821431b7c9e82239a8a,Metazoa,Eukaryota,Metazoa,,,,,,
574a8b707fb3d2f0715cd9935b6dc12eceaf9e38,Varroidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Mesostigmata,Varroidae,,
574ca126e1dc6062425278f89d1cd90b96f17ae1,Metazoa,Eukaryota,Metazoa,,,,,,
574d70c36d05b2d1643a71f50b0386090d53bc79,Anchoa hepsetus,Eukaryota,Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,Anchoa,Anchoa hepsetus
574ed56197e20a8ca25d10dc7d60d55eb14505d6,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
57641e4947b2cd2192a0d7e2366c6004016c0729,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
5767102e81ba77ae4388074b2715c829f61d2596,Antedonidae,Eukaryota,Metazoa,Echinodermata,Crinoidea,Comatulida,Antedonidae,,
576860fac1cded79a610c86338587f43f78de05f,Spionida,Eukaryota,Metazoa,Annelida,Polychaeta,Spionida,,,
576a1f4840cbf47f8f41e0d1f539e001f3d59096,Fergusoninidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Fergusoninidae,,
577d58ed0de6b51fda6d06e6c9ad702a4482142d,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
577fa466904bf973ca0ed9dc377105ebc3512b1f,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
578897615ac12a3576345ad94a92e3297e3d8681,Semelidae,Eukaryota,Metazoa,Mollusca,Bivalvia,Veneroida,Semelidae,,
57a317e568596cccbd7e62bccabb68c2ca8ce3a3,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
57a352c645d4603e52aaab4698eb37cf895dfcac,Metazoa,Eukaryota,Metazoa,,,,,,
57a6037af0777fb375798ebc0d96125d434f3835,Metazoa,Eukaryota,Metazoa,,,,,,
57ac7ee55f7801b4c9246e92f38dd55fdc655969,Cunaxidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Trombidiformes,Cunaxidae,,
57af01425d4fb27ff442460a09b99513e81e04c3,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
57af5c95e73c85ec09e950ac45d0c6a5c0ab9830,Metazoa,Eukaryota,Metazoa,,,,,,
57b058901c33b8ad3f79e43ecb442d8fecb1021a,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
57b4025f99f613760ba116bd7d8e7299b1fb0673,Mycetophilidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Mycetophilidae,,
57b61222f62cad2188d5de1f83f793bf0ffce0f6,Metazoa,Eukaryota,Metazoa,,,,,,
57c017b977ed34525af480467fa8b56df95c5409,Metazoa,,Metazoa,,,,,,
57c41f71c3ce5e533cf668930914878cb1b7c481,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
57c5e0a12df9888efc10b3f8bc21122d3a8d57b8,Metazoa,Eukaryota,Metazoa,,,,,,
57d2f266bfacb1c6bafa539ae583805759273399,Annelida,Eukaryota,Metazoa,Annelida,,,,,
57dddde1e59164fe98a07f3cfd995cccf1e44d56,Coleoptera,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,,,
57e462091902c19fb613d608c81f78e7e40437b7,Metazoa,Eukaryota,Metazoa,,,,,,
57e49875304c4b418f39d725945e379b3ea15fbf,Metazoa,Eukaryota,Metazoa,,,,,,
57e4cf24d7e4bd5a57fc25e2f1df76d995072224,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
57ef7efb31af3160da40272e854cfcbc70dcc44f,Metazoa,,Metazoa,,,,,,
57fa2cc0f46680480d3d5ffabf66df021af9adef,Metazoa,Eukaryota,Metazoa,,,,,,
5801442fe005d51d85125e8bf4302185d919bd7b,Calanoida,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
5802994f6a0c8cfe027bb84f798624c8f8048b06,Eunicidae,Eukaryota,Metazoa,Annelida,Polychaeta,Eunicida,Eunicidae,,
5803f220b9034603678ab39baf54118e0b9731da,Metazoa,Eukaryota,Metazoa,,,,,,
58091e51320f25618c056aaff884dc572e0a0bf7,Lernanthropidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Siphonostomatoida,Lernanthropidae,,
580b06e0b85eff25322f3f39d2291072a17838dd,Metazoa,Eukaryota,Metazoa,,,,,,
580bcc885985612826db55e9fade80f724b8aecb,Miridae,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,,
580cbdd3721da8ddabc588ee0382cc3d04f9ea33,Capitellidae,Eukaryota,Metazoa,Annelida,Polychaeta,Capitellida,Capitellidae,,
580cc6ba3424b242dc678093308a123cf77d3bf8,Metazoa,Eukaryota,Metazoa,,,,,,
58285a1c724624704e8012c3d2e4496710b3a0a7,Enterogona,Eukaryota,Metazoa,Chordata,Ascidiacea,Enterogona,,,
5836a36d5557030afa6d0165ab2038dd5443f0c0,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
5846d022f4dc9c22f746488ff272c67a14358bc7,Metazoa,Eukaryota,Metazoa,,,,,,
58543689c0af475b45d9f9aee7d556a3a6ed180e,Metazoa,Eukaryota,Metazoa,,,,,,
586bdcb1d03b38c7a966ebb3599d9306e4035044,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
586c06a8fee12b7e6cac96662f70aaf2dc7eb345,Balellidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Balellidae,,
586ca51d37ecedbc1afe956d61cdc2f7e8b45809,Macrodasyidae,Eukaryota,Metazoa,Gastrotricha,,Macrodasyida,Macrodasyidae,,
5875fee78161fbe50ac052301b46c24256a56520,Metazoa,,Metazoa,,,,,,
587ff4cb023b20b1dbc9be23fe025b5a7c7f2f8a,Polychaeta,Eukaryota,Metazoa,Annelida,Polychaeta,,,,
58840459d9b7bbd5d8a8e92334be3ed4cecc46ab,Metazoa,Eukaryota,Metazoa,,,,,,
588aec3836b44c2aebb631ada570cbb8905a5d35,Neritidae,Eukaryota,Metazoa,Mollusca,Gastropoda,Cycloneritida,Neritidae,,
588d4f0b18d4bc744b4fe6f383726b15604a9c40,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
5892449ef7d4aaeeed23b97d4e6abccc515a88fb,Metazoa,Eukaryota,Metazoa,,,,,,
589a06e5ed65408d9dd1552dfe9c7682b551e5da,Metazoa,Eukaryota,Metazoa,,,,,,
58a5667d63226c840a6264bedfb191abdb1f385d,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
58a8a7ec3602a65285776fe601c855b0a82e1bc1,Metazoa,Eukaryota,Metazoa,,,,,,
58b1af0fba6ccc8eba4451b49710f44316b8e205,Cyclopidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,,
58b571258931283d5bb0cc6c27ee494e28335965,Apodida,Eukaryota,Metazoa,Echinodermata,Holothuroidea,Apodida,,,
58b65cf5551a3da9592dece0247cee3a59ff0268,Campanulariidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,,
58bd4f60751ac56f6102221fc8a3771070fbb16b,Mollusca,Eukaryota,Metazoa,Mollusca,,,,,
58bf2eb87986925a35462de809a98927869e3793,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
58bfca5aa02d052e60a145a4ae99fd0fdd3b8a4a,Splanchnotrophidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Poecilostomatoida,Splanchnotrophidae,,
58c1c8b5eea6633af32dd94255dd2847895bd21a,Camaenidae,Eukaryota,Metazoa,Mollusca,Gastropoda,Stylommatophora,Camaenidae,,
58c5f59430950ffcc53a0a2238f439d20366b40f,Metazoa,,Metazoa,,,,,,
58cb7905b58069c08c0f1da2defb63688c673734,Caryophyllidae,Eukaryota,Metazoa,Platyhelminthes,Cestoda,Caryophyllidea,Caryophyllidae,,
58f71e586e7d1a54c81c3d6111aa3ca8c2e58059,Metazoa,Eukaryota,Metazoa,,,,,,
58f76fb5f405a75f779b96c3f7e76a85a62e4c3e,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
58f7738da1a44c3b5d8e5f6f5d9589a2c70f5399,Metazoa,,Metazoa,,,,,,
58f7e0b009a729bde9f2006234f61f87b88eff99,Metazoa,Eukaryota,Metazoa,,,,,,
591744fc70e1971e116a4b60c7201e099a5d4ff6,Lysianassidae,Eukaryota,Metazoa,Arthropoda,Malacostraca,Amphipoda,Lysianassidae,,
592444a691bf82d977487aeac8e4bf8795041e90,Metazoa,Eukaryota,Metazoa,,,,,,
59334269335fe3a5701b672df9b31d8a71c745fb,Metazoa,Eukaryota,Metazoa,,,,,,
593e6159f1598a7da37763a117142d0893851ca0,Metazoa,Eukaryota,Metazoa,,,,,,
5941258bc1da74ede9b78226c37007a2d935c164,Rhopalonematidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,,
5942c82a79c478a0447cdcee37ddb46456103e99,Psammobiidae,Eukaryota,Metazoa,Mollusca,Bivalvia,Veneroida,Psammobiidae,,
5943b967406e258bb5e502a517fb44f85ecc8882,Oecophoridae,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Oecophoridae,,
59501368c9dcb44768939ab5e7653449ba2bde4a,Metazoa,Eukaryota,Metazoa,,,,,,
595267c39ad6946bf3d70966316a975927abcf8c,Enterogona,Eukaryota,Metazoa,Chordata,Ascidiacea,Enterogona,,,
5956636e6ff7d95f558645cb805e2c894b6b3a60,Metazoa,Eukaryota,Metazoa,,,,,,
59577a7b22e3fda2853ba8bc56cd4d3e67c94d50,Metazoa,,Metazoa,,,,,,
5959c0b2d746f08637152a5092cd1e2621dac462,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
595e9960720ef93952b0b62908d05ee434d4f7aa,Metazoa,Eukaryota,Metazoa,,,,,,
595f30e7123ab60983d95c410ebb03387eb383e3,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
5973c862aad03c91d00d7346b8a5275424908305,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
5979954f8557fede4e26cc021029a88b03341bf9,Bivalvia,Eukaryota,Metazoa,Mollusca,Bivalvia,,,,
598a2bfa6513de097ac93aac8d1279c169b4bd17,Metazoa,Eukaryota,Metazoa,,,,,,
598eec2dc0c88f1066102bbc88604f113c3981f7,Pocilloporidae,Eukaryota,Metazoa,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,,
5991f5e3b5ed967b818b4ba5c546d78332f1aecf,Metazoa,Eukaryota,Metazoa,,,,,,
599f60cbc7bed5e0bf9790fd2255804abe9788f1,Metazoa,Eukaryota,Metazoa,,,,,,
59a3807ba482f937b07cfe933881c7990c3ef89e,Miraciidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,,
59a6b1d9c65ea7404bc1933fd53deddc8d0770c0,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
59a8162c5eb52f846e8cffd37c1c1a8b4ebf8950,Metazoa,Eukaryota,Metazoa,,,,,,
59afefd5ef1c7556a0f026ddc061f7ef1b023a62,Metazoa,Eukaryota,Metazoa,,,,,,
59ba7abd7e9f2c6cd0b1138e1e25ed442bfb8bac,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
59c136f2139b18b759562c91c30ef875ac76f99c,Scleractinia,Eukaryota,Metazoa,Cnidaria,Anthozoa,Scleractinia,,,
59c9fd495055089f38b8097c685d46a070507cfd,Metazoa,Eukaryota,Metazoa,,,,,,
59cdad14836c82778ccf54aefdac20d0c3ccaff7,Stylommatophora,Eukaryota,Metazoa,Mollusca,Gastropoda,Stylommatophora,,,
59d2475ebeefa57a3367e11afd9d8f544c592359,Holothuroidea,Eukaryota,Metazoa,Echinodermata,Holothuroidea,,,,
59d4218962daae355a6c0329e24aec5434f27466,Metazoa,Eukaryota,Metazoa,,,,,,
59d89401a10c8006ce0963640d195b19bb2ef273,Metazoa,Eukaryota,Metazoa,,,,,,
59de42d14ba34da1455b33fbb46e616015e9b6bb,Metazoa,Eukaryota,Metazoa,,,,,,
59f3e6b9d2eeba03d2ae29cbdd954a971c914c2b,Metazoa,,Metazoa,,,,,,
59f49ce35a8eef75326e88429144c662b432c44d,Oculinidae,Eukaryota,Metazoa,Cnidaria,Anthozoa,Scleractinia,Oculinidae,,
59f84c5cab092e1905ae1608e4af59903538db7b,Metazoa,,Metazoa,,,,,,
5a01e7dd0f7683ec863b238fe16b4393823e47dc,Metazoa,Eukaryota,Metazoa,,,,,,
5a0974718315e3c7cff9336b54a86012b36d25ff,Metazoa,Eukaryota,Metazoa,,,,,,
5a10f3f214984773417a8e644a4be31129d28e99,Metazoa,Eukaryota,Metazoa,,,,,,
5a11abac3923090cc29c53d9e75e7671b3cb21fb,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
5a15c204456dbbb376e2b04c56977a9b77b2a03d,Metazoa,Eukaryota,Metazoa,,,,,,
5a1f67a59cfb74695eef1a5c2acba84428b93311,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
5a2dd8e0b47048aa9c2ed181c40df69684ccbe93,Metazoa,Eukaryota,Metazoa,,,,,,
5a3451563fe413dbfefe803597b267ab5c6c7d4a,Metazoa,Eukaryota,Metazoa,,,,,,
5a3897b6ff99b51c5765fbe9a13c9a9804991678,Metazoa,,Metazoa,,,,,,
5a39c5f4929898905fd53063e2152501cb62ae0e,Annelida,Eukaryota,Metazoa,Annelida,,,,,
5a3cc998a238c2797877a9bd26ca433b8d95d823,Mycetophilidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Mycetophilidae,,
5a5341526962f028eb97b8dcc1fbdd48b0fbc4c8,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
5a566ec4487e3d33199d1597fc0180a96dc098e4,Metazoa,,Metazoa,,,,,,
5a57d7d8caf9fe2247b57359a3fbcfd738df9a57,Acoela,Eukaryota,Metazoa,Xenacoelomorpha,Acoela,,,,
5a5b9ae0aa191ee2e8b0862c9aeb2da4e5ef2a7a,Metazoa,Eukaryota,Metazoa,,,,,,
5a65122ad933d309e907dcf63a6913c07e26b830,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
5a65fb1056a871109c30f51ea24fe20a2bccd9b3,Metazoa,Eukaryota,Metazoa,,,,,,
5a7270813c72c80c40ee83967684dc6f84315c7c,Metazoa,Eukaryota,Metazoa,,,,,,
5a7e969c1b7c62ba5fe9ca71815b4795e9031fec,Psammobiidae,Eukaryota,Metazoa,Mollusca,Bivalvia,Veneroida,Psammobiidae,,
5a7fc508a518da67cc462928b72753098a36f933,Metazoa,Eukaryota,Metazoa,,,,,,
5a83a19a704d1b0034c32c8115eccf6e7f513066,Metazoa,Eukaryota,Metazoa,,,,,,
5a92bd502aea0700e8378e9269cea4296f72814a,Metazoa,Eukaryota,Metazoa,,,,,,
5a96408a640afb92645f08805cd9ebca37f8ae10,Hexanauplia,Eukaryota,Metazoa,Arthropoda,Hexanauplia,,,,
5a9f61edfea0ca42d2bf4eb44505d0989babad9f,Araneae,Eukaryota,Metazoa,Arthropoda,Arachnida,Araneae,,,
5aa7c82e148f136a0521ad58d75ce8b1db3d0653,Metazoa,,Metazoa,,,,,,
5ab1db9c7e4a655ed7b7338a8d6bc231cde8b324,Metazoa,Eukaryota,Metazoa,,,,,,
5ab888104a683f4f0ade2b0ce57d41ff01fead24,Metazoa,Eukaryota,Metazoa,,,,,,
5ac5a8fe6408368a9417fbea7675eae8133bff03,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
5ac92256b25c3f6b931b0eadba3c5ef9d9f78959,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
5ad90dee2bc33d796db508867379170df76e1a02,Desmapsamma anchorata,Eukaryota,Metazoa,Porifera,Demospongiae,Poecilosclerida,Desmacididae,Desmapsamma,Desmapsamma anchorata
5ade2f25fa10c6511c108bc32c6fc3d4475aaa5f,Metazoa,Eukaryota,Metazoa,,,,,,
5adfdba32ae53fed0f50c8fac275da3c393b3dee,Anyphaenidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Araneae,Anyphaenidae,,
5ae63220064b4edc2d7131264de3276ad5eaf044,Dorvilleidae,Eukaryota,Metazoa,Annelida,Polychaeta,Eunicida,Dorvilleidae,,
5af041628b3f7c59f2f61c661755540b919a46c1,Chondrilla nucula,Eukaryota,Metazoa,Porifera,Demospongiae,Chondrillida,Chondrillidae,Chondrilla,Chondrilla nucula
5af13f34552da1f5fe0b0397dc37e4a521bf4092,Porifera,Eukaryota,Metazoa,Porifera,,,,,
5b0a6f80e03d7a671cf79399d3a7f557643b4649,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
5b0d4fe8d7fd19a4dfdcc989942a0ef09c7eb924,Syllidae,Eukaryota,Metazoa,Annelida,Polychaeta,Phyllodocida,Syllidae,,
5b1204a98aa160a4d678cea32e32732dd17a2bbb,Metazoa,Eukaryota,Metazoa,,,,,,
5b1c1fd3d0d69651e57f5063abaf8d0b75f90b34,Metazoa,Eukaryota,Metazoa,,,,,,
5b226bc25fc53696d063df85de2fbd19b1649cb3,Scyphozoa,Eukaryota,Metazoa,Cnidaria,Scyphozoa,,,,
5b2b9353058019ad4d86f06f0f0963b29ec16155,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
5b32fbb88388fe296cfd21688ddcb61af83fb483,Metazoa,Eukaryota,Metazoa,,,,,,
5b3d69f50ed12fbcd7a24a3c6af3de41bc0f44a8,Synchaeta pectinata,Eukaryota,Metazoa,Rotifera,Monogononta,Ploima,Synchaetidae,Synchaeta,Synchaeta pectinata
5b3e750fb7f2a8f0be697283b28f7fa6e951d72c,Metazoa,Eukaryota,Metazoa,,,,,,
5b413c572a6360f1d72793cd76ca516c5f6f12fb,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
5b4b1d770c4b6270341c5da71870b9dc46c09fb3,Enterogona,Eukaryota,Metazoa,Chordata,Ascidiacea,Enterogona,,,
5b4dcf0edfc66b73a2ffd8521fcb737fd6e1b2e4,Metazoa,Eukaryota,Metazoa,,,,,,
5b53bc463b4231beee7cce4c909d1fe8d9ec0da5,Metazoa,Eukaryota,Metazoa,,,,,,
5b5738af45f9150fd9c10e4b3c2775e6d8c52548,Veneroida,Eukaryota,Metazoa,Mollusca,Bivalvia,Veneroida,,,
5b6e8378a30e73365b9879cdcf06cf94b758b8dc,Metazoa,Eukaryota,Metazoa,,,,,,
5b79b75f2061ad815977cc0afe70bc606b253233,Metazoa,Eukaryota,Metazoa,,,,,,
