,Line_ID,Diver,Buddy,Site.No.,event,Site.Name,Habitat,Latitude,Longitude,Date,vis,Direction,Time,P.Qs,Depth,Method,Block,Code,Species,Common.name,Note,A,B,CF,Total Abundance,Total Biomass,Inverts,3,6,9,12,15,18,23,27,30.5,33.8,36.8,46,57,69,81,92,103.5,115,3,6,9,12,15,18,23,27,30.5,33.8,36.8,46,57,69,81,92,103.5,115
977,531,Will Wied,Janina Seemann,BOCAS10sa,Crawl Cay Sand_7/6/17_2,Crawl Cay Sand,Sand,9.274917,-82.127861,7/6/17,6,N,12:30,0,1.5,1,2,Msi,Microgobius signatus,0,,0.0087,3,1,1,0.2349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,529,Will Wied,Janina Seemann,BOCAS10sa,Crawl Cay Sand_7/6/17_2,Crawl Cay Sand,Sand,9.274917,-82.127861,7/6/17,6,N,12:30,0,1.5,1,2,Pni,Paraclinus nigripinnis,0,,0.0092,2.911,1,1,1.69428364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69428364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,534,Janina Seemann,Will Wied,BOCAS10s,Crawl Cay Seagrass_7/6/17_1,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,5,E,14:15,0,1,1,1,aba,Acanthurus tractus,formerly Acanthurus bahianus,,0.0237,2.975,0.908265213,2,21.24879316,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89495063,16.35384253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,540,Janina Seemann,Will Wied,BOCAS10s,Crawl Cay Seagrass_7/6/17_1,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,5,E,14:15,0,1,1,1,cru,Carangoides ruber,0,,0.034,2.84,0.870574579,2,249.7369637,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.7369637,0,0,0,0,0,0,0,0,0,0,0,0
389,539,Janina Seemann,Will Wied,BOCAS10s,Crawl Cay Seagrass_7/6/17_1,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,5,E,14:15,0,1,1,1,cca,Chaetodon capistratus,0,,0.047,2.86,1,1,1.088089568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088089568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,536,Janina Seemann,Will Wied,BOCAS10s,Crawl Cay Seagrass_7/6/17_1,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,5,E,14:15,0,1,1,1,hpl,Haemulon plumierii,0,,0.0178,3.034,0.894054537,2,8.1726122,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1726122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,532,Janina Seemann,Will Wied,BOCAS10s,Crawl Cay Seagrass_7/6/17_1,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,5,E,14:15,0,1,1,1,hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,18,125.2818122,0,4,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.353393721,12.97362461,51.25954938,59.69524449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,533,Janina Seemann,Will Wied,BOCAS10s,Crawl Cay Seagrass_7/6/17_1,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,5,E,14:15,0,1,1,1,hpo,Halichoeres poeyi,0,,0.0095,3.131,1,1,2.594867402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.594867402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,537,Janina Seemann,Will Wied,BOCAS10s,Crawl Cay Seagrass_7/6/17_1,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,5,E,14:15,0,1,1,1,lsy,Lutjanus synagris,0,,0.0083,3.153,0.9375,2,2.623364679,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265119339,2.35824534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,535,Janina Seemann,Will Wied,BOCAS10s,Crawl Cay Seagrass_7/6/17_1,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,5,E,14:15,0,1,1,1,sis,Scarus iseri,0,,0.0166,3.02,0.860691012,10,20.87288798,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.290784741,18.58210324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,538,Janina Seemann,Will Wied,BOCAS10s,Crawl Cay Seagrass_7/6/17_1,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,5,E,14:15,0,1,1,1,stsp,Stegastes spp.,0,,0.0275,2.973,1,1,0.720799014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720799014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,542,Will Wied,Janina Seemann,BOCAS10s,Crawl Cay Seagrass_7/6/17_2,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,6,E,14:00,0,1,1,2,Asa,Abudefduf saxatilis,0,,0.0227,3.142,0.883392226,16,22.67682936,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.02925965,12.6475697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,540,Will Wied,Janina Seemann,BOCAS10s,Crawl Cay Seagrass_7/6/17_2,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,6,E,14:00,0,1,1,2,Ach,Acanthurus chirurgus,doctor fish,,0.0041,3.533,0.953288847,4,7.103018715,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198816878,6.904201837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,548,Will Wied,Janina Seemann,BOCAS10s,Crawl Cay Seagrass_7/6/17_2,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,6,E,14:00,0,1,1,2,Cca,Chaetodon capistratus,0,,0.047,2.86,1,2,2.176179135,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.176179135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,549,Will Wied,Janina Seemann,BOCAS10s,Crawl Cay Seagrass_7/6/17_2,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,6,E,14:00,0,1,1,2,Cgl,Coryphopterus glaucofraenum,0,,0.0165,2.68,1,2,6.268067958,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313450457,0,5.954617501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,541,Will Wied,Janina Seemann,BOCAS10s,Crawl Cay Seagrass_7/6/17_2,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,6,E,14:00,0,1,1,2,Hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,29,166.3360371,0,9,7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.045135873,18.16307446,85.4325823,59.69524449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,546,Will Wied,Janina Seemann,BOCAS10s,Crawl Cay Seagrass_7/6/17_2,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,6,E,14:00,0,1,1,2,Hpo,Halichoeres poeyi,0,,0.0095,3.131,1,2,0.592407093,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592407093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,547,Will Wied,Janina Seemann,BOCAS10s,Crawl Cay Seagrass_7/6/17_2,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,6,E,14:00,0,1,1,2,Lsy,Lutjanus synagris,0,,0.0083,3.153,0.9375,2,0.530238678,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530238678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,543,Will Wied,Janina Seemann,BOCAS10s,Crawl Cay Seagrass_7/6/17_2,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,6,E,14:00,0,1,1,2,Sra,Sparisoma radians,0,,0.0179,3.035,1,1,4.116632287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.116632287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,544,Will Wied,Janina Seemann,BOCAS10s,Crawl Cay Seagrass_7/6/17_2,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,6,E,14:00,0,1,1,2,Sad,Stegastes adustus,0,,0.0275,2.973,1,3,7.101075836,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.441598029,5.659477807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,545,Will Wied,Janina Seemann,BOCAS10s,Crawl Cay Seagrass_7/6/17_2,Crawl Cay Seagrass,Seagrass,9.274167,-82.127972,7/6/17,6,E,14:00,0,1,1,2,Sdi,Stegastes diencaeus,0,,0.0275,2.973,1,3,2.162397043,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.162397043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,606,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,asa,Abudefduf saxatilis,0,,0.0227,3.142,0.883392226,64,1504.132485,0,0,40,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,252.9513941,452.1534173,55.82302056,112.5393994,199.5685345,431.0967194,0,0,0,0,0,0,0,0,0,0,0
432,608,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,aco,Acanthurus coeruleus,0,,0.0415,2.835,0.928936368,4,588.3950702,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.59122999,89.5915017,150.2261885,300.98615,0,0,0,0,0,0,0,0,0,0,0
434,610,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,aba,Acanthurus tractus,formerly Acanthurus bahianus,,0.0237,2.975,0.908265213,5,1057.018804,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.1662928,799.8525116,0,0,0,0,0,0,0,0,0,0,0
438,613,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,avi,Anisotremus virginicus,0,,0.0148,3.167,0.897666068,2,43.04020626,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31188059,0,38.72832567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,604,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,cro,Canthigaster rostrata,0,,0.0323,2.953,1,5,104.961485,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82664752,42.47277611,49.66206133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,607,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,cca,Chaetodon capistratus,0,,0.047,2.86,1,20,330.8988652,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.99697003,251.9018952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,600,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,csp2,Clupeid spp.,herring,,0.0093,3,1,1000000,2008800,0,0,1.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,602,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,csp5,Clupeid spp.,black stripe,,0.0093,3,1,1000,2008.8,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,603,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,csp,Clupeid spp.,Sardine blue stripe,,0.0093,3,1,1000000,2008800,0,0,1.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,611,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,csp6,Clupeid spp.,white stripe,,0.0093,3,1,1000,2008.8,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,614,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,csp7,Clupeid spp.,dark,,0.0093,3,1,20,135.594,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,599,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,hfl,Haemulon flavolineatum,0,,0.013,3.158,0.917431193,3,254.307526,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.6075885,119.6999374,0,0,0,0,0,0,0,0,0,0,0,0
437,612,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,hpl,Haemulon plumierii,0,,0.0178,3.034,0.894054537,2,355.4656577,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.5293465,240.9363111,0,0,0,0,0,0,0,0,0,0,0
433,609,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,hpu,Hypoplectrus puella,0,,0.0109,3.182,1,1,11.8529421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8529421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,605,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,sis,Scarus iseri,0,,0.0166,3.02,0.860691012,11,901.7820707,0,0,0,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25.29009509,150.7319978,59.14304634,102.5725266,215.0434173,349.0009875,0,0,0,0,0,0,0,0,0,0
440,615,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,sba,Sphyraena barracuda,0,,0.0108,2.84,1,1,125.4575626,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.4575626,0,0,0,0,0,0,0,0,0,0
425,601,Janina Seemann,Will Wied,BOCAS15d,Ferry Dock_7/7/17_1,Ferry Dock,Dock,9.335597,-82.240609,7/7/17,5,0,11:30,0,3,1,1,sad,Stegastes adustus,0,,0.0275,2.973,1,50,415.3068283,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.3791123,188.927716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,625,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Asa,Abudefduf saxatilis,0,,0.0227,3.142,0.883392226,5,26.0115151,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71637569,25.29513941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,626,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Aco,Acanthurus coeruleus,0,,0.0415,2.835,0.928936368,9,585.2470951,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.10712665,95.18245998,447.9575085,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,634,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Avi,Anisotremus virginicus,0,,0.0148,3.167,0.897666068,1,15.57212004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.57212004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,624,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Cro,Canthigaster rostrata,0,,0.0323,2.953,1,17,69.93072252,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.797484918,64.1332376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,627,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Ccr,Cephalopholis cruentata,0,,0.0121,3.082,1,2,6.054489351,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.054489351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,635,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Cca,Chaetodon capistratus,0,,0.047,2.86,1,2,50.38037904,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.38037904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,617,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Csp3,Clupeid spp.,anchovie,,0.0093,3,1,1000000,251100,0,1.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,629,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Csp,Clupeid spp.,Sardine blue stripe,,0.0093,3,1,3000,753.3,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,623,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,23,61.60156375,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.561062514,59.04050123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,636,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Hfl,Haemulon flavolineatum,0,,0.013,3.158,0.917431193,7,182.292492,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.453752992,40.23115045,0,134.6075885,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,622,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Hmac,Haemulon macrostomum,0,,0.0176,3.06,0.92506938,3,71.1128748,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507579072,0,0,70.60529573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,632,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Hpa,Haemulon parra,0,,0.0199,2.993,0.930665426,11,313.2108729,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.85703896,270.353834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,633,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Hst,Haemulon steindachneri,0,,0.0098,3.124,1,3,28.14497906,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.14497906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,621,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Lap,Lutjanus apodus,0,,0.0194,2.978,0.969932105,7,312.0233387,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9589939,185.0643449,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,620,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Lsp,Lutjanus spp.,0,,0.0182,2.984,1,1,30.2237415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2237415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,619,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Lsy,Lutjanus synagris,0,,0.0083,3.153,0.9375,3,25.40539662,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.40539662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,637,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Oat,Ophioblennius atlanticus,0,,0.0115,2.933,1,3,16.67475703,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.203004873,14.47175216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,631,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Sis,Scarus iseri,0,,0.0166,3.02,0.860691012,21,1058.039758,0,0,0,8,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.1603803,120.5855983,118.2860927,718.0076864,0,0,0,0,0,0,0,0,0,0,0,0
1034,618,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Sad,Stegastes adustus,0,,0.0275,2.973,1,48,102.1571132,0,37,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.66956353,56.59477807,18.8927716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,630,Will Wied,0,BOCAS15d2,Ferry Dock2_7/7/17_1,Ferry Dock2,Dock,9.335499,-82.240686,7/7/17,4,W,11:30,0,2,1,1,Sdi,Stegastes diencaeus,0,,0.0275,2.973,1,2,1.441598029,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.441598029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,253,Janina Seemann,0,IPI_GROVE,Isla Pastores inside Mangroves_6/20/17_1,Isla Pastores inside Mangroves,Mangrove,9.23466,-82.34544,6/20/17,5,N,10:00,0,0.8,1,1,asa,Abudefduf saxatilis,0,,0.0227,3.142,0.883392226,3,7.756536231,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.432751379,6.323784852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,246,Janina Seemann,0,IPI_GROVE,Isla Pastores inside Mangroves_6/20/17_1,Isla Pastores inside Mangroves,Mangrove,9.23466,-82.34544,6/20/17,5,N,10:00,0,0.8,1,1,csp,Clupeid spp.,Sardine blue stripe,,0.0093,3,1,50,100.44,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,252,Janina Seemann,0,IPI_GROVE,Isla Pastores inside Mangroves_6/20/17_1,Isla Pastores inside Mangroves,Mangrove,9.23466,-82.34544,6/20/17,5,N,10:00,0,0.8,1,1,cgl,Coryphopterus glaucofraenum,0,,0.0165,2.68,1,7,2.194153196,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.194153196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,248,Janina Seemann,0,IPI_GROVE,Isla Pastores inside Mangroves_6/20/17_1,Isla Pastores inside Mangroves,Mangrove,9.23466,-82.34544,6/20/17,5,N,10:00,0,0.8,1,1,gci,Gerres cinereus,0,,0.0147,3.12,0.821692687,4,290.7237913,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.94934978,34.22652616,0,242.5479154,0,0,0,0,0,0,0,0,0,0,0,0
190,258,Janina Seemann,0,IPI_GROVE,Isla Pastores inside Mangroves_6/20/17_1,Isla Pastores inside Mangroves,Mangrove,9.23466,-82.34544,6/20/17,5,N,10:00,0,0.8,1,1,hfl,Haemulon flavolineatum,0,,0.013,3.158,0.917431193,5,343.6963269,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,3.726876496,0,33.26578125,67.30379427,239.3998749,0,0,0,0,0,0,0,0,0,0,0,0
192,260,Janina Seemann,0,IPI_GROVE,Isla Pastores inside Mangroves_6/20/17_1,Isla Pastores inside Mangroves,Mangrove,9.23466,-82.34544,6/20/17,5,N,10:00,0,0.8,1,1,hst,Haemulon steindachneri,0,,0.0098,3.124,1,3,303.9624564,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.2738004,81.78946768,175.8991883,0,0,0,0,0,0,0,0,0,0,0
191,259,Janina Seemann,0,IPI_GROVE,Isla Pastores inside Mangroves_6/20/17_1,Isla Pastores inside Mangroves,Mangrove,9.23466,-82.34544,6/20/17,5,N,10:00,0,0.8,1,1,hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,1,8.54325823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54325823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
